e1,e2,e3,e4,e5
0.032,-0.12644444444444444,-0.06683333333333333,-0.22866666666666666,-0.076
-0.03626923076923077,-0.04026923076923076,-0.006884615384615382,-0.16826923076923078,-0.07803846153846156
-0.03241379310344827,-0.002172413793103448,-0.03793103448275863,-0.14951724137931036,-0.04658620689655173
0.007689655172413797,0.024275862068965526,-0.04217241379310344,-0.1609655172413793,-0.06148275862068966
-0.1029047619047619,0.04780952380952381,-0.0730952380952381,-0.0540952380952381,0.023523809523809523
-0.036,0.11844444444444448,0.022222222222222223,0.09166666666666663,-0.20577777777777775
-0.11761538461538465,-0.03469230769230769,-0.18246153846153845,-0.1957692307692308,0.07100000000000001
-0.03341666666666667,0.04220833333333333,-0.10279166666666666,-0.11191666666666666,-0.020250000000000004
-0.055045454545454536,0.06918181818181819,-0.03386363636363637,-0.06168181818181818,-0.04168181818181819
-0.08369230769230772,0.05153846153846154,-0.1616923076923077,-0.15353846153846154,0.05030769230769231
-0.07581818181818183,0.035500000000000004,-0.029181818181818184,-0.06290909090909091,-0.06622727272727272
-0.08176923076923079,-0.017769230769230773,-0.16323076923076923,-0.1799230769230769,0.04007692307692308
-0.07736363636363637,0.01781818181818182,-0.07145454545454545,-0.12763636363636366,0.07845454545454544
0.016325000000000006,0.10485,-0.055925,0.017524999999999995,-0.09275
0.025605263157894742,0.10231578947368418,-0.0645263157894737,-0.03921052631578948,-0.015315789473684213
-0.003499999999999999,-0.011863636363636354,-0.10240909090909091,-0.06259090909090909,0.07640909090909091
-0.05005555555555556,-0.011055555555555551,-0.11044444444444444,-0.13877777777777778,-0.01850000000000001
-0.07936363636363636,-0.011454545454545455,-0.01909090909090909,-0.10227272727272728,0.13263636363636364
-0.018333333333333344,-0.17393333333333336,-0.0004666666666666717,-0.1459333333333333,0.07093333333333333
0.03328947368421053,0.08894736842105265,0.02610526315789474,0.03392105263157894,-0.08744736842105265
-0.04879166666666667,0.029750000000000002,-0.12079166666666667,-0.001208333333333338,-0.03195833333333333
-0.06499999999999999,-0.010239999999999992,-0.04692000000000001,-0.06520000000000001,-0.02476
0.02664999999999999,-0.11810000000000002,-0.08825,-0.19920000000000002,0.0319
0.03214285714285715,-0.0016666666666666603,-0.036000000000000004,-0.14295238095238097,-0.07814285714285714
-0.08209999999999999,0.031099999999999996,-0.09675000000000002,-0.15895000000000004,0.014849999999999999
-0.043466666666666674,-0.041266666666666674,-0.2536,-0.19113333333333335,0.13566666666666669
-0.06865,-0.11280000000000001,0.017000000000000005,-0.14560000000000003,0.09795000000000001
-0.062499999999999986,-0.27349999999999997,0.248,-0.0875,-0.0335
0.02664999999999999,-0.11810000000000002,-0.08825,-0.19920000000000002,0.0319
-0.023178571428571434,0.008892857142857138,-0.22224999999999998,-0.15878571428571428,0.06714285714285714
-0.0236,-0.1882,0.0182,-0.1719,0.071
